syscall_name,count,errors,total_time_us,avg_time_us,pct_time
sendto,13741,0,14438241,1050,12.43
accept4,10204,0,468561,45,0.40
rt_sigreturn,4730,0,37501,7,0.03
futex,2925,0,26295622,8989,22.64
restart_syscall,8,0,19063668,2382958,16.41
