syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,64980,0,1882250,28,0.54
accept,64936,0,315948,4,0.09
futex,31839,0,186644837,5862,53.85
restart_syscall,6,0,1477869,246311,0.43
