timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,106502,1755685470,106502.0,1674.352,0.106502
2,112164,1849023540,112164.0,1763.366,0.112164
3,112080,1847638800,112080.0,1762.046,0.112080
4,92955,1532363175,92955.0,1461.375,0.092955
5,88189,1453795665,88189.0,1386.448,0.088189
6,88495,1458840075,88495.0,1391.258,0.088495
7,78179,1288780815,78179.0,1229.077,0.078179
8,82102,1353451470,82102.0,1290.752,0.082102
9,76522,1261465170,76522.0,1203.027,0.076522
10,78992,1302183120,78992.0,1241.859,0.078992
11,89505,1475489925,89505.0,1407.137,0.089505
12,74807,1233193395,74807.0,1176.065,0.074807
13,6440,106163400,6440.0,101.245,0.006440
14,6496,107086560,6496.0,102.126,0.006496
15,6388,105306180,6388.0,100.428,0.006388
16,6355,104762175,6355.0,99.909,0.006355
17,6413,105718305,6413.0,100.821,0.006413
18,6404,105569940,6404.0,100.679,0.006404
19,6353,104729205,6353.0,99.878,0.006353
20,6366,104943510,6366.0,100.082,0.006366
21,6415,105751275,6415.0,100.852,0.006415
22,6450,106328250,6450.0,101.403,0.006450
23,6402,105536970,6402.0,100.648,0.006402
24,6353,104729205,6353.0,99.878,0.006353
25,6260,103196100,6260.0,98.415,0.006260
26,6347,104630295,6347.0,99.783,0.006347
27,6416,105767760,6416.0,100.868,0.006416
28,6319,104168715,6319.0,99.343,0.006319
29,6326,104284110,6326.0,99.453,0.006326
30,6474,106723890,6474.0,101.780,0.006474
