timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,1.0,1.5,2.5,0.5,0.5,1.0
2,5.0,18.0,23.0,15.5,33.0,48.5
3,9.0,19.0,28.0,14.0,34.5,48.5
4,7.5,20.5,28.0,14.5,32.5,47.0
5,6.0,19.5,25.5,14.5,33.5,48.0
6,9.0,18.5,27.5,15.5,33.5,49.0
7,6.5,19.5,26.0,15.0,32.5,47.5
8,6.5,18.5,25.0,14.0,34.5,48.5
9,7.5,18.5,26.0,15.0,34.0,49.0
10,8.0,20.0,28.0,15.5,33.0,48.5
11,8.0,17.0,25.0,15.0,35.0,50.0
12,6.0,20.5,26.5,15.5,34.0,49.5
13,7.5,19.5,27.0,13.0,35.5,48.5
14,9.5,18.0,27.5,13.5,33.0,46.5
15,5.0,20.0,25.0,16.5,33.0,49.5
16,7.5,19.0,26.5,15.0,34.0,49.0
17,5.5,20.0,25.5,13.0,35.0,48.0
18,7.0,20.5,27.5,16.0,34.0,50.0
19,7.5,17.5,25.0,14.0,33.5,47.5
20,7.5,20.0,27.5,16.0,33.5,49.5
21,6.5,20.5,27.0,14.0,34.5,48.5
22,5.5,18.0,23.5,15.0,32.0,47.0
23,8.0,20.5,28.5,14.5,32.5,47.0
24,7.0,16.5,23.5,13.5,31.5,45.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
