timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,125631,198655,260735,268543,86,269567,115250,61468
2,147327,216831,251775,257535,88,259327,130599,69111
3,153855,236159,288511,308735,87,312831,137220,72262
4,142591,228863,422399,442367,93,444415,139888,80637
5,175487,238335,303103,313343,99,314623,156075,70133
6,144127,257407,392703,427519,88,430335,150519,90954
7,177407,229247,289279,298751,96,302079,155151,74092
8,146559,251903,299775,310015,103,312831,137746,82503
9,162303,212607,287743,310527,84,313855,140341,68056
10,148223,226687,297727,327935,93,331775,136935,71024
11,123007,193791,235135,242559,98,243839,116978,59486
12,113023,219647,285695,302847,92,305407,115169,72708
13,121343,201471,237055,246271,92,248959,112604,61620
14,125055,183295,246655,252159,93,253695,116240,57238
15,123711,192255,242559,259327,91,260095,117710,57324
16,124799,199551,272383,284927,98,286719,114486,61828
17,121919,197503,284415,296703,79,298239,117308,63534
18,124735,201727,267263,284159,99,285951,115763,62449
19,123839,191871,256127,270335,96,271615,112537,59799
20,126143,175487,288255,313855,108,316159,116585,55589
21,108095,211327,263167,278527,92,280831,116067,69418
22,117055,189567,255871,285951,102,288255,113681,62082
23,125055,211711,286719,293887,92,295679,118990,61112
24,123519,200319,255231,274687,90,277759,112350,62772
25,124031,209791,266751,277759,94,279295,120855,60216
26,123071,193791,263423,291327,99,293375,116082,61985
27,123839,188031,248319,258559,94,259839,114306,57858
28,123391,204927,256767,276991,84,280063,115559,64131
29,119295,203263,253951,293375,95,295679,113922,65541
30,122943,207871,287487,293375,96,294655,119534,64288
