timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,5499,8087,11319,14519,668,21791,5767,1761
2,5771,8679,12559,16543,550,19343,6073,2035
3,5911,8607,11903,15463,751,19727,6171,1864
4,5595,8239,11847,16055,780,26159,5908,1838
5,5835,8455,11463,15055,665,19887,6056,1832
6,5839,8607,11647,14711,722,19471,6062,1912
7,5811,8407,11919,16559,766,30079,6015,1909
8,5859,8759,12287,16007,722,21135,6125,2026
9,5755,8391,11375,15719,643,22351,5964,1844
10,5747,8551,11663,14943,688,20703,6055,1875
11,5719,8495,11999,16023,703,20079,6002,1960
12,6015,8903,12047,16215,750,20671,6282,1958
13,6283,9655,13863,18351,640,22047,6658,2308
14,6103,9383,13703,18751,820,22063,6456,2234
15,6187,9103,12791,16687,730,22783,6452,2048
16,6119,9479,13631,18015,612,22879,6494,2259
17,5947,8935,12927,16767,677,21727,6258,2080
18,6383,10023,14167,18895,740,23279,6860,2361
19,5967,8959,12367,15895,667,19535,6265,2009
20,5687,8375,11575,14431,627,20495,5916,1852
21,5739,8591,12311,16111,582,24895,6032,1976
22,5727,8631,12471,15303,656,18431,6060,1984
23,5871,8871,12335,15479,661,23423,6210,2026
24,5903,8807,11959,15511,601,17887,6217,1965
25,5547,8367,11535,16063,664,23791,5852,1882
26,5783,8359,11375,14703,736,18367,5949,1845
27,5819,8527,11727,14575,714,19999,6066,1868
28,6031,9015,12191,16111,665,19551,6341,2004
29,5863,8887,12295,16111,686,21183,6188,2030
30,5915,8775,12191,15631,674,20655,6222,1956
