timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,28,4,24,2
2,28,4,24,2
3,28,4,24,2
4,28,4,24,2
5,28,4,24,2
6,28,4,24,2
7,28,4,24,2
8,28,4,24,2
9,28,4,24,2
10,28,4,24,2
11,28,4,24,2
12,28,4,24,2
13,28,4,24,2
14,28,4,24,2
15,28,4,24,2
16,28,4,24,2
17,28,4,24,2
18,28,4,24,2
19,28,4,24,2
20,28,4,24,2
21,28,4,24,2
22,28,4,24,2
23,28,4,24,2
24,28,4,24,2
25,28,4,24,2
26,28,4,24,2
27,28,4,0,0
28,28,4,0,0
29,28,4,0,0
30,28,4,0,0
