timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,5227,7663,12151,17151,133,21119,5424,1927
2,5323,7567,11135,16151,264,20319,5457,1787
3,5207,7371,11615,15039,332,18783,5330,1800
4,5359,7935,12495,18591,278,27119,5582,2063
5,5627,8807,13463,19039,128,23647,6031,2242
6,5503,8359,13079,20111,116,24319,5828,2123
7,5563,8439,13103,19039,682,22511,5903,2078
8,5619,8583,13375,19631,544,23999,5975,2136
9,5563,8399,14191,22159,442,27279,5885,2264
10,5659,8695,13647,18591,717,22319,6053,2180
11,5579,8455,12375,16511,540,20303,5906,1983
12,5523,8351,12191,16399,389,21231,5846,1977
13,5483,8383,12871,17903,124,22095,5871,2063
14,5587,8839,15239,22639,115,29359,6032,2483
15,6123,9431,15495,22991,202,26559,6565,2476
16,6063,9959,16751,24319,168,26911,6666,2774
17,5599,8855,15239,21023,113,25247,6022,2436
18,5723,8519,13207,20495,205,25743,6032,2113
19,5827,9039,14231,20207,384,23087,6237,2317
20,6167,9727,15055,23743,586,31007,6706,2466
21,5807,8935,14655,19743,180,23727,6186,2326
22,5591,8543,13015,18479,101,23967,5914,2137
23,5555,8663,13543,18735,494,23375,5939,2194
24,5835,8927,14015,20655,697,26543,6198,2295
25,5943,9335,15023,21983,394,30399,6404,2441
26,5863,9103,14007,20719,167,25567,6308,2298
27,5731,8711,14031,19519,738,22335,6067,2231
28,5527,8215,12519,18367,798,26687,5817,1996
29,5491,8463,14111,19087,871,22447,5880,2225
30,5775,9103,13935,19983,307,25503,6208,2324
