timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,162,0,0,0
2,15165,4,0,0
3,15133,4,0,0
4,15173,6,0,0
5,15193,3,0,0
6,15207,2,0,0
7,15209,2,0,0
8,15226,4,0,0
9,15202,1,0,0
10,15185,3,0,0
11,15213,6,0,0
12,15205,5,0,0
13,15208,1,0,0
14,15199,3,0,0
15,15204,1,0,0
16,15190,3,0,0
17,15205,5,0,0
18,15199,2,0,0
19,15203,2,0,0
20,15192,2,0,0
21,15197,3,0,0
22,15197,6,0,0
23,15214,4,0,0
24,15208,2,0,0
25,15209,3,0,0
26,15211,2,0,0
27,15213,2,0,0
28,15225,8,0,0
29,15223,2,0,0
30,15202,1,0,0
