timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,656,200,965,90
2,28102,7803,61026,6846
3,28566,8069,61583,7019
4,29145,7937,61015,6804
5,30098,8145,61604,7204
6,28974,8229,60708,7166
7,28477,8090,61477,7172
8,28471,7959,61205,7195
9,28581,8101,62163,7158
10,28485,8100,61626,7278
11,28882,8151,62711,7092
12,29166,7993,62154,7523
13,27409,7988,57423,6995
14,24509,7426,52064,6258
15,24305,7296,51011,6097
16,24693,7081,51929,6357
17,24064,6954,50614,6280
18,24716,7614,50861,6327
19,24017,7501,51367,5921
20,24023,7418,51837,6705
21,24335,7715,51874,6352
22,14611,4506,-1246281,-227430
23,27,0,0,0
24,26,0,0,0
25,27,0,0,0
26,26,0,0,0
27,27,0,0,0
28,26,0,0,0
29,26,0,0,0
30,27,0,0,0
