timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,1386,224532,1386.0,0.214,0.001386
2,1751,283662,1751.0,0.271,0.001751
3,1470,238140,1470.0,0.227,0.001470
4,1454,235548,1454.0,0.225,0.001454
5,1695,274590,1695.0,0.262,0.001695
6,1637,265194,1637.0,0.253,0.001637
7,1581,256122,1581.0,0.244,0.001581
8,1597,258714,1597.0,0.247,0.001597
9,1789,289818,1789.0,0.276,0.001789
10,1892,306504,1892.0,0.292,0.001892
11,1362,220644,1362.0,0.210,0.001362
12,1895,306990,1895.0,0.293,0.001895
13,1656,268272,1656.0,0.256,0.001656
14,1719,278478,1719.0,0.266,0.001719
15,2059,333558,2059.0,0.318,0.002059
16,1848,299376,1848.0,0.286,0.001848
17,1721,278802,1721.0,0.266,0.001721
18,1676,271512,1676.0,0.259,0.001676
19,2086,337932,2086.0,0.322,0.002086
20,1405,227610,1405.0,0.217,0.001405
21,1596,258552,1596.0,0.247,0.001596
22,1218,197316,1218.0,0.188,0.001218
23,1521,246402,1521.0,0.235,0.001521
24,1703,275886,1703.0,0.263,0.001703
25,1853,300186,1853.0,0.286,0.001853
26,1506,243972,1506.0,0.233,0.001506
27,1908,309096,1908.0,0.295,0.001908
28,1885,305370,1885.0,0.291,0.001885
29,1667,270054,1667.0,0.258,0.001667
30,1598,258876,1598.0,0.247,0.001598
