timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,6.5,10.0,16.5,4.5,17.0,21.5
2,94.5,185.5,280.0,80.5,324.0,404.5
3,95.0,186.0,281.0,80.5,327.5,408.0
4,94.5,187.0,281.5,83.5,324.5,408.0
5,92.5,185.0,277.5,81.5,324.0,405.5
6,91.5,186.0,277.5,83.0,320.5,403.5
7,96.5,186.5,283.0,83.5,326.5,410.0
8,91.0,190.0,281.0,85.5,324.0,409.5
9,99.5,182.0,281.5,82.0,325.5,407.5
10,95.0,187.0,282.0,82.0,326.5,408.5
11,92.5,186.5,279.0,82.0,324.0,406.0
12,96.5,185.5,282.0,84.0,323.0,407.0
13,92.0,189.0,281.0,86.0,323.0,409.0
14,96.0,187.0,283.0,83.5,326.0,409.5
15,95.0,186.0,281.0,89.0,326.0,415.0
16,93.0,185.5,278.5,84.0,320.5,404.5
17,97.5,184.0,281.5,81.5,328.5,410.0
18,97.0,187.0,284.0,82.0,324.5,406.5
19,94.5,184.0,278.5,81.0,326.5,407.5
20,73.5,144.5,218.0,64.0,252.0,316.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.5,0.5,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.5,0.0,0.5,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
