timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1521,2515,3533,4399,120,6279,1645,633
2,2101,3553,5519,8743,123,12247,2297,995
3,1779,3159,5347,8119,153,12711,1984,964
4,1527,2539,3687,4727,87,6459,1652,662
5,1639,2567,3619,4587,106,6079,1730,646
6,1584,2741,4179,4631,158,6003,1748,756
7,1540,2537,3665,4535,136,6119,1661,646
8,1540,2577,3697,4859,128,6587,1668,669
9,1538,2553,3695,4667,120,6171,1666,659
10,1522,2507,3619,4571,109,5411,1643,642
11,1530,2527,3697,4723,108,6843,1654,652
12,1549,2587,4023,4615,150,5547,1691,689
13,1535,2553,3765,4607,146,6335,1666,663
14,1535,2541,3637,4499,119,6351,1657,646
15,1515,2545,3687,4775,108,6099,1648,663
16,1542,2557,3645,4543,111,5755,1666,652
17,1530,2533,3661,4543,169,5867,1656,648
18,1521,2515,3653,4919,116,7371,1650,648
19,1527,2513,3643,4799,116,6791,1646,650
20,1540,2541,3743,5107,159,7699,1666,664
21,1576,2681,3749,4699,154,5919,1712,690
22,1535,2543,3685,4603,134,5895,1660,654
23,1525,2539,3653,4803,110,5943,1655,653
24,1199,2159,3297,4079,98,5503,1289,661
25,628,1128,1186,1544,94,2425,638,341
26,603,1102,1180,1250,89,1479,621,334
27,593,977,1126,1189,86,1596,569,317
28,596,970,1131,1193,86,1244,555,321
29,665,1112,1199,1639,85,2303,662,336
30,624,1098,1160,1255,87,2535,618,330
