timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,62628,38265708,62628.0,36.493,0.062628
2,71691,43803201,71691.0,41.774,0.071691
3,71136,43464096,71136.0,41.451,0.071136
4,57380,35059180,57380.0,33.435,0.057380
5,53626,32765486,53626.0,31.248,0.053626
6,48821,29829631,48821.0,28.448,0.048821
7,47471,29004781,47471.0,27.661,0.047471
8,50337,30755907,50337.0,29.331,0.050337
9,55611,33978321,55611.0,32.404,0.055611
10,65025,39730275,65025.0,37.890,0.065025
11,64910,39660010,64910.0,37.823,0.064910
12,65045,39742495,65045.0,37.901,0.065045
13,65496,40018056,65496.0,38.164,0.065496
14,65256,39871416,65256.0,38.024,0.065256
15,65341,39923351,65341.0,38.074,0.065341
16,65698,40141478,65698.0,38.282,0.065698
17,65388,39952068,65388.0,38.101,0.065388
18,64945,39681395,64945.0,37.843,0.064945
19,65493,40016223,65493.0,38.162,0.065493
20,65659,40118260,65659.0,38.260,0.065659
21,65255,39870194,65255.0,38.023,0.065255
22,64818,39603798,64818.0,37.769,0.064818
23,65107,39780377,65107.0,37.938,0.065107
24,64400,39348400,64400.0,37.526,0.064400
25,64411,39355121,64411.0,37.532,0.064411
26,63843,39008073,63843.0,37.201,0.063843
27,64231,39245141,64231.0,37.427,0.064231
28,64419,39360009,64419.0,37.537,0.064419
29,64836,39614796,64836.0,37.780,0.064836
30,64809,39598299,64809.0,37.764,0.064809
