timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,79,90,132,159,69,680,81,12
2,85,127,167,215,68,942,93,26
3,78,87,124,155,68,187,80,8
4,78,86,123,158,66,182,79,8
5,78,87,101,147,67,674,79,8
6,79,89,115,150,68,179,81,8
7,77,87,116,153,67,184,79,8
8,76,85,112,149,69,739,78,9
9,78,85,106,154,68,187,79,7
10,78,86,103,140,69,238,79,6
11,77,85,105,148,69,179,79,7
12,76,83,105,151,69,632,78,8
13,77,86,103,152,66,169,78,7
14,79,88,106,152,66,195,80,7
15,79,88,104,149,69,660,80,9
16,78,89,127,155,67,169,80,9
17,80,89,110,156,65,183,81,8
18,79,87,110,155,69,789,80,12
19,77,85,102,151,66,162,78,6
20,78,84,102,155,67,178,79,7
21,78,89,144,159,65,215,80,10
22,78,87,105,153,67,638,79,9
23,79,88,103,150,70,169,80,7
24,78,86,108,155,69,188,79,7
25,78,87,110,155,67,668,79,10
26,79,89,109,149,67,168,80,7
27,79,89,104,149,68,169,80,7
28,77,87,109,149,66,690,79,9
29,77,87,116,159,67,183,79,8
30,79,89,134,160,69,174,81,9
