syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,82627,0,2083337,25,0.54
accept,82594,0,397433,4,0.10
futex,44017,0,198885893,4518,51.80
restart_syscall,7,0,1106488,158069,0.29
