timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,43652,5726007448,43652.0,5460.746,0.043652
2,45407,5956217818,45407.0,5680.292,0.045407
3,45620,5984157880,45620.0,5706.938,0.045620
4,38075,4994450050,38075.0,4763.079,0.038075
5,35529,4660481046,35529.0,4444.581,0.035529
6,35497,4656283478,35497.0,4440.578,0.035497
7,35956,4716492344,35956.0,4497.998,0.035956
8,26962,3536713388,26962.0,3372.873,0.026962
9,35594,4669007356,35594.0,4452.712,0.035594
10,28613,3753281662,28613.0,3579.408,0.028613
11,35371,4639755554,35371.0,4424.816,0.035371
12,32294,4236133156,32294.0,4039.891,0.032294
13,37049,4859865526,37049.0,4634.729,0.037049
14,29270,3839462980,29270.0,3661.597,0.029270
15,39342,5160647508,39342.0,4921.577,0.039342
16,44497,5836849478,44497.0,5566.453,0.044497
17,42928,5631037472,42928.0,5370.176,0.042928
18,43228,5670389672,43228.0,5407.705,0.043228
19,44270,5807072980,44270.0,5538.056,0.044270
20,44340,5816255160,44340.0,5546.813,0.044340
21,44408,5825174992,44408.0,5555.320,0.044408
22,44196,5797366104,44196.0,5528.799,0.044196
23,43820,5748044680,43820.0,5481.763,0.043820
24,44209,5799071366,44209.0,5530.425,0.044209
25,44541,5842621134,44541.0,5571.958,0.044541
26,44430,5828060820,44430.0,5558.072,0.044430
27,44379,5821370946,44379.0,5551.692,0.044379
28,44898,5889450252,44898.0,5616.617,0.044898
29,43628,5722859272,43628.0,5457.744,0.043628
30,42950,5633923300,42950.0,5372.928,0.042950
