timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,101908,11207060,0,100736
2,101908,11207060,0,100736
3,101908,11207060,0,100764
4,101908,11207060,0,100768
5,101908,11207060,0,100768
6,101908,11207060,0,100776
7,101916,11207060,0,100776
8,101916,11207060,0,100776
9,101916,11207060,0,100776
10,101916,11207060,0,100776
11,101916,11207060,0,100776
12,101916,11207060,0,100780
13,101916,11207060,0,100792
14,101988,11207060,0,0
15,101988,11207060,0,0
16,101988,11207060,0,0
17,101988,11207060,0,0
18,101988,11207060,0,0
19,101988,11207060,0,0
20,101988,11207060,0,0
21,101988,11207060,0,0
22,101988,11207060,0,0
23,101988,11207060,0,0
24,101988,11207060,0,0
25,101988,11207060,0,0
26,101988,11207060,0,0
27,102064,11207060,0,0
28,102064,11207060,0,0
29,102064,11207060,0,0
30,102064,11207060,0,0
