timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,102308,11207060,0,103228
2,102316,11207060,0,103236
3,102316,11207060,0,103236
4,102320,11207060,0,103240
5,102324,11207060,0,103268
6,102352,11207060,0,103276
7,102352,11207060,0,103276
8,102360,11207060,0,103276
9,102360,11207060,0,103276
10,102364,11207060,0,103288
11,102364,11207060,0,103304
12,102380,11207060,0,103308
13,102392,11207060,0,103308
14,102392,11207060,0,103332
15,102392,11207060,0,103336
16,102392,11207060,0,103336
17,102392,11207060,0,103336
18,102392,11207060,0,103344
19,102396,11207060,0,103344
20,102396,11207060,0,103344
21,102396,11207060,0,103352
22,102396,11207060,0,103368
23,102396,11207060,0,103372
24,102396,11207060,0,103372
25,102476,11207060,0,0
26,102476,11207060,0,0
27,102476,11207060,0,0
28,102476,11207060,0,0
29,102476,11207060,0,0
30,102476,11207060,0,0
