timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,160,214,288,390,95,928,168,37
2,197,290,467,989,103,1473,213,75
3,190,272,414,618,104,1651,203,61
4,219,323,488,897,109,3383,234,81
5,205,320,499,1056,105,4195,225,104
6,204,306,465,844,108,1262,220,73
7,204,317,489,798,106,1497,222,77
8,191,277,406,709,103,4231,204,74
9,162,214,283,382,92,673,168,35
10,162,214,281,376,96,993,169,36
11,161,214,281,384,99,687,168,35
12,161,213,278,358,100,631,168,34
13,161,213,281,391,99,711,168,36
14,161,213,280,394,96,1031,168,36
15,161,213,280,368,93,687,168,35
16,161,213,278,372,100,754,168,35
17,161,213,281,366,98,1138,168,35
18,162,214,283,363,99,668,169,35
19,162,214,279,364,93,738,169,34
20,162,213,282,381,98,678,168,35
21,162,214,281,373,91,985,169,36
22,163,214,280,362,98,779,169,34
23,163,214,282,353,96,723,170,34
24,163,215,279,357,99,658,170,34
25,163,215,278,389,101,1090,170,37
26,163,216,280,360,101,691,170,34
27,164,219,282,359,96,664,171,35
28,164,218,279,357,94,646,171,34
29,163,215,280,410,100,1057,170,36
30,162,216,315,375,95,660,171,37
