timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,159,176,228,252,137,921,162,17
2,181,240,310,558,139,1114,192,38
3,163,180,237,263,136,652,166,16
4,161,176,232,256,131,286,163,13
5,162,179,234,252,136,274,164,15
6,161,177,240,253,133,869,163,17
7,160,176,233,249,130,278,162,14
8,163,189,239,284,134,629,168,20
9,153,169,214,239,125,363,156,13
10,160,175,226,255,127,293,162,13
11,164,178,232,246,135,263,166,13
12,164,180,234,251,135,308,167,15
13,162,179,234,256,130,793,164,18
14,161,176,231,250,134,270,163,14
15,157,175,230,242,132,254,160,14
16,159,175,230,249,130,255,162,14
17,160,176,233,251,131,334,163,15
18,159,176,235,250,135,267,163,15
19,161,181,235,263,133,648,165,18
20,163,179,234,248,133,272,165,15
21,161,176,230,246,133,307,163,14
22,161,177,234,253,132,275,163,14
23,162,180,234,250,133,294,165,16
24,161,178,234,252,135,707,164,16
25,155,171,211,246,130,498,157,13
26,159,175,230,246,135,297,162,13
27,160,177,233,255,131,310,163,15
28,162,179,238,251,133,319,164,16
29,160,175,231,249,131,275,162,14
30,157,173,214,244,132,739,159,15
