timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,2018,515,1564,645
2,62274,10945,45936,15733
3,62535,11302,48992,17072
4,62385,11391,46949,16207
5,61931,11425,45377,15636
6,61925,11790,46384,16635
7,63383,11672,46035,15277
8,61471,11481,45328,16068
9,61652,11621,45834,16159
10,62105,11335,47568,17284
11,61631,11650,45744,15901
12,62171,11682,46825,15879
13,62913,11547,46013,14988
14,62174,11629,45981,15567
15,62018,11537,45293,15768
16,62690,12146,46930,16101
17,62661,11979,47020,16332
18,62740,11734,46210,16095
19,60701,11577,44240,16297
20,4452,842,0,0
21,26,0,0,0
22,29,0,0,0
23,26,0,0,0
24,26,0,0,0
25,26,0,0,0
26,26,0,0,0
27,29,0,0,0
28,26,0,0,0
29,26,1,0,0
30,25,0,0,0
