timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1242,1915,2613,3133,59,4999,1278,488
2,1197,1920,2911,3479,46,5335,1250,531
3,1231,2335,3311,3551,54,3777,1348,672
4,1341,2165,3267,4771,120,7727,1417,598
5,1452,2269,3213,4191,81,6515,1529,564
6,1460,2355,3255,4131,97,5843,1544,595
7,1470,2355,3401,4503,139,6239,1558,606
8,1889,2979,4359,5851,100,9607,2012,756
9,1421,2247,3209,4079,87,5583,1502,564
10,1788,2917,4355,6019,87,8559,1917,772
11,1475,2373,3483,4623,92,7135,1571,614
12,1870,2901,4147,5475,85,6799,1975,714
13,1425,2271,3375,4595,117,7503,1508,593
14,1725,2691,3911,5103,138,6387,1827,669
15,1474,2353,3441,5203,68,9447,1560,627
16,1173,1816,2515,3035,86,4335,1206,473
17,1205,1862,2623,3159,57,5071,1240,482
18,1197,1833,2561,3089,59,4195,1226,474
19,1185,1821,2555,3011,53,5103,1217,474
20,1181,1822,2497,2997,70,4239,1212,468
21,1174,1818,2497,3041,67,3993,1207,470
22,1182,1818,2519,3037,52,4307,1215,469
23,1178,1837,2535,3027,71,3921,1217,477
24,1187,1836,2461,3005,53,5779,1217,472
25,1191,1833,2559,3031,87,5131,1224,473
26,1183,1829,2499,3055,68,3665,1215,471
27,1184,1818,2507,3033,60,3673,1213,469
28,1172,1819,2515,3013,82,3617,1207,472
29,1173,1813,2529,3047,60,5759,1204,473
30,682,1146,1338,1603,51,1968,674,347
