timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,788479,1273855,1498111,1627135,1127,1789951,769717,290895
2,717823,1059839,1456127,1776639,415,1789951,751234,228586
3,684543,1099775,1510399,1539071,817,1689599,771239,279682
4,676863,1208319,1710079,1814527,1116,1837055,736471,316330
5,797695,1129471,1814527,1896447,708,1908735,807213,324429
6,895487,1321983,1614847,2061311,903,2067455,802582,374377
7,663551,1398783,1823743,1844223,793,2023423,792145,423497
8,786431,1439743,1813503,1828863,1351,2025471,853329,345599
9,797183,1382399,1583103,1870847,1493,2117631,861170,330701
10,862719,1261567,1519615,1657855,83,1766399,868533,325869
11,908799,1261567,1713151,1897471,1181,1910783,846487,320378
12,932863,1378303,1618943,1632255,662,1736703,897430,314349
13,904703,1518591,1799167,1819647,1258,1830911,895257,363001
14,804863,1035775,1497087,1717247,1957,1829887,826782,225059
15,761343,1016319,1604607,1764351,1549,1798143,768990,274283
16,932863,1618943,1745919,1948671,599,2088959,1022297,366168
17,980479,1359871,1644543,1655807,99,1812479,890168,312254
18,714751,1353727,1757183,1781759,1123,1967103,827600,347573
19,832511,1162239,1816575,2026495,3542,2033663,843144,323251
20,882175,1399807,1582079,1755135,955,1782783,914726,371032
21,776703,1349631,1631231,1926143,985,1964031,824600,333377
22,835583,1370111,1754111,2003967,1830,2017279,863362,343111
23,856063,1594367,1905663,1936383,3784,1941503,889963,399792
24,825855,1514495,1797119,1850367,977,2236415,904780,382727
25,837119,1335295,1570815,1810431,2314,2228223,841896,334183
26,774655,1410047,1797119,1869823,1532,1938431,857901,371846
27,790527,1260543,1544191,1654783,687,1980415,798705,327507
28,707071,1065983,1566719,1773567,1012,1819647,733673,283313
29,664575,1189887,1722367,1823743,1792,1872895,752301,335336
30,732159,1200127,1368063,1693695,1774,1702911,757496,302518
