timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,49,63,82,134,43,236,52,8
2,50,64,82,125,44,614,53,9
3,49,63,73,103,44,136,51,7
4,61,100,138,175,44,1258,67,26
5,85,128,169,219,52,3559,91,45
6,84,129,172,327,53,3675,91,61
7,86,128,166,201,52,3051,92,40
8,61,77,122,173,49,3731,65,43
9,58,72,92,140,50,770,61,10
10,57,72,89,143,49,176,60,9
11,56,70,86,138,49,813,59,10
12,57,71,88,137,49,166,60,8
13,57,72,88,140,49,170,60,9
14,57,74,87,137,49,910,60,11
15,57,72,87,139,49,911,60,13
16,57,71,84,135,50,152,59,8
17,57,72,88,138,50,808,60,10
18,60,73,88,142,50,170,62,9
19,56,70,87,139,48,760,58,10
20,57,71,87,143,50,171,59,9
21,59,72,85,136,51,170,61,8
22,56,72,87,139,48,786,59,11
23,57,71,98,142,50,172,59,9
24,56,72,89,140,48,170,59,9
25,56,70,88,142,49,1180,58,14
26,58,71,89,139,50,204,61,9
27,58,72,91,139,50,798,61,11
28,57,71,88,139,49,164,60,9
29,57,71,92,142,49,722,60,11
30,57,71,94,146,48,776,60,12
