timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,80543,5216238027,80543.0,4974.592,0.080543
2,84003,5440913478,84003.0,5188.859,0.084003
3,83952,5432315031,83952.0,5180.659,0.083952
4,68230,4420586313,68230.0,4215.800,0.068230
5,64320,4165389657,64320.0,3972.425,0.064320
6,63812,4133358801,63812.0,3941.878,0.063812
7,63681,4127910930,63681.0,3936.683,0.063681
8,52618,3411876897,52618.0,3253.819,0.052618
9,64914,4201883829,64914.0,4007.229,0.064914
10,48940,3175321149,48940.0,3028.222,0.048940
11,63600,4120822134,63600.0,3929.922,0.063600
12,56482,3656440359,56482.0,3487.053,0.056482
13,67318,4362497568,67318.0,4160.402,0.067318
14,54661,3541838157,54661.0,3377.760,0.054661
15,72303,4683134313,72303.0,4466.185,0.072303
16,81803,5297627907,81803.0,5052.212,0.081803
17,78794,5100848181,78794.0,4864.548,0.078794
18,81552,5280299739,81552.0,5035.686,0.081552
19,81065,5251550733,81065.0,5008.269,0.081065
20,81708,5292836406,81708.0,5047.642,0.081708
21,81492,5276361519,81492.0,5031.930,0.081492
22,81207,5263234119,81207.0,5019.411,0.081207
23,81904,5302353771,81904.0,5056.719,0.081904
24,81567,5284041048,81567.0,5039.254,0.081567
25,81070,5250369267,81070.0,5007.142,0.081070
26,81164,5256210960,81164.0,5012.713,0.081164
27,81268,5260477365,81268.0,5016.782,0.081268
28,78797,5102554743,78797.0,4866.175,0.078797
29,30622,2000090664,30622.0,1907.435,0.030622
30,12251,803462517,12251.0,766.242,0.012251
