timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,54475,7145703650,54475.0,6814.674,0.054475
2,56925,7467079950,56925.0,7121.162,0.056925
3,55662,7301407188,55662.0,6963.165,0.055662
4,47949,6289662126,47949.0,5998.289,0.047949
5,45378,5952413772,45378.0,5676.664,0.045378
6,43648,5725482752,43648.0,5460.246,0.043648
7,44192,5796841408,44192.0,5528.299,0.044192
8,44452,5830946648,44452.0,5560.824,0.044452
9,42497,5574501478,42497.0,5316.259,0.042497
10,40139,5265193186,40139.0,5021.280,0.040139
11,38307,5024882418,38307.0,4792.101,0.038307
12,39694,5206820756,39694.0,4965.611,0.039694
13,38145,5003632230,38145.0,4771.836,0.038145
14,43382,5690590468,43382.0,5426.970,0.043382
15,38498,5049936652,38498.0,4815.995,0.038498
16,28944,3796700256,28944.0,3620.816,0.028944
17,38417,5039311558,38417.0,4805.862,0.038417
18,43509,5707249566,43509.0,5442.857,0.043509
19,51639,6773694186,51639.0,6459.898,0.051639
20,51555,6762675570,51555.0,6449.390,0.051555
21,51328,6732899072,51328.0,6420.993,0.051328
22,52509,6887815566,52509.0,6568.733,0.052509
23,52191,6846102234,52191.0,6528.952,0.052191
24,52488,6885060912,52488.0,6566.106,0.052488
25,52741,6918247934,52741.0,6597.755,0.052741
26,51949,6814358126,51949.0,6498.678,0.051949
27,52307,6861318418,52307.0,6543.463,0.052307
28,52519,6889127306,52519.0,6569.984,0.052519
29,52492,6885585608,52492.0,6566.606,0.052492
30,53010,6953533740,53010.0,6631.407,0.053010
