timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,14615,1915665096,14615.0,1826.921,0.014615
2,14837,1945441594,14837.0,1855.318,0.014837
3,14756,1934554152,14756.0,1844.935,0.014756
4,14576,1910680484,14576.0,1822.167,0.014576
5,14415,1890742036,14415.0,1803.152,0.014415
6,14222,1863720192,14222.0,1777.382,0.014222
7,14289,1873558242,14289.0,1786.764,0.014289
8,14275,1871459458,14275.0,1784.763,0.014275
9,14517,1903728262,14517.0,1815.537,0.014517
10,14593,1913041616,14593.0,1824.419,0.014593
11,14599,1914353356,14599.0,1825.670,0.014599
12,14594,1912648094,14594.0,1824.043,0.014594
13,14618,1916452140,14618.0,1827.671,0.014618
14,14578,1911336354,14578.0,1822.792,0.014578
15,14598,1913697486,14598.0,1825.044,0.014598
16,14566,1908844048,14566.0,1820.416,0.014566
17,14617,1916714488,14617.0,1827.921,0.014617
18,14618,1915533922,14618.0,1826.796,0.014618
19,14609,1915402748,14609.0,1826.670,0.014609
20,14599,1914091008,14599.0,1825.419,0.014599
21,14588,1913303964,14588.0,1824.669,0.014588
22,14603,1914484530,14603.0,1825.795,0.014603
23,14556,1908319352,14556.0,1819.915,0.014556
24,14589,1912910442,14589.0,1824.294,0.014589
25,14612,1915533922,14612.0,1826.796,0.014612
26,14592,1913566312,14592.0,1824.919,0.014592
27,14572,1910680484,14572.0,1822.167,0.014572
28,14599,1914484530,14599.0,1825.795,0.014599
29,14589,1912910442,14589.0,1824.294,0.014589
30,14570,1910811658,14570.0,1822.292,0.014570
