timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,520448,7545444,0,626620
2,520448,7545444,0,626624
3,520452,7545444,0,626632
4,520456,7545444,0,626636
5,520456,7545444,0,626636
6,520456,7545444,0,626648
7,520456,7545444,0,626648
8,520460,7545444,0,626828
9,520464,7545444,0,626828
10,520464,7545444,0,626828
11,520472,7545444,0,626828
12,520472,7545444,0,626828
13,520472,7545444,0,0
14,520472,7545444,0,0
15,520472,7545444,0,0
16,520472,7545444,0,0
17,520472,7545444,0,0
18,520472,7545444,0,0
19,520472,7545444,0,0
20,520472,7545444,0,0
21,520472,7545444,0,0
22,520472,7545444,0,0
23,520472,7545444,0,0
24,520472,7545444,0,0
25,520472,7545444,0,0
26,520472,7545444,0,0
27,520472,7545444,0,0
28,520472,7545444,0,0
29,520472,7545444,0,0
30,520472,7545444,0,0
