timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,5606,2939730340,5606.0,2803.545,0.005606
2,4859,2548011010,4859.0,2429.973,0.004859
3,5421,2842718190,5421.0,2711.027,0.005421
4,5602,2937632780,5602.0,2801.545,0.005602
5,5569,2920327910,5569.0,2785.042,0.005569
6,5553,2911937670,5553.0,2777.040,0.005553
7,5506,2887291340,5506.0,2753.536,0.005506
8,5457,2861596230,5457.0,2729.031,0.005457
9,5592,2932388880,5592.0,2796.544,0.005592
10,5773,3027303470,5773.0,2887.062,0.005773
11,5813,3048279070,5813.0,2907.065,0.005813
12,5826,3055096140,5826.0,2913.567,0.005826
13,5761,3021010790,5761.0,2881.060,0.005761
14,5608,2940779120,5608.0,2804.546,0.005608
15,5790,3036218100,5790.0,2895.563,0.005790
16,5670,2973291300,5670.0,2835.552,0.005670
17,5812,3047754680,5812.0,2906.565,0.005812
18,5717,2997937630,5717.0,2859.056,0.005717
19,5654,2964901060,5654.0,2827.550,0.005654
20,5623,2948644970,5623.0,2812.047,0.005623
21,5706,2992169340,5706.0,2853.555,0.005706
22,5619,2946547410,5619.0,2810.047,0.005619
23,5581,2926620590,5581.0,2791.043,0.005581
24,5745,3012620550,5745.0,2873.059,0.005745
25,5641,2958083990,5641.0,2821.049,0.005641
26,5639,2957035210,5639.0,2820.049,0.005639
27,5634,2954413260,5634.0,2817.548,0.005634
28,5638,2956510820,5638.0,2819.548,0.005638
29,5776,3028876640,5776.0,2888.562,0.005776
30,5735,3007376650,5735.0,2868.058,0.005735
