timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,274175,401663,513535,526335,200,529407,255592,116753
2,271103,393471,473599,485631,179,488959,246309,120425
3,271615,424447,581631,623615,216,626175,263707,114598
4,274943,424703,531455,551423,180,554495,253865,130568
5,312575,499199,662015,699391,241,702463,297566,153368
6,286463,502527,571391,584703,216,587263,288496,156923
7,296447,476415,588287,603135,234,605183,288456,156988
8,298495,545791,661503,674815,191,677887,301004,170491
9,330239,438527,545279,564735,204,568831,310746,118709
10,399103,484095,606719,616959,216,619519,344567,145133
11,319231,331263,356607,365567,208,367615,287090,95576
12,275967,563199,677375,689151,249,690687,309511,176121
13,331007,518655,641535,652799,172,657919,310586,166506
14,340991,602111,833023,873983,228,879615,354464,190361
15,352255,440319,530943,545279,206,548351,332330,106624
16,344063,473343,667647,696319,239,699903,291442,154261
17,270847,543743,727039,749055,210,753663,289291,185671
18,319743,577023,657919,679423,207,683007,326142,175406
19,376575,548351,612351,626175,175,629247,347411,161547
20,203647,582143,729599,748543,220,753663,250629,194741
21,240255,524799,601599,618495,243,621055,269684,165065
22,287487,428031,494079,610303,223,612351,262601,126826
23,282111,453375,581631,592383,207,594943,263779,142649
24,274943,421887,499199,511743,201,513535,248019,126385
25,276991,447999,713727,763391,210,767487,276674,154633
26,261375,441855,523519,545791,222,548351,260344,140936
27,275711,430335,522751,536575,197,538623,267443,129934
28,237823,431615,513791,528383,189,529919,245221,137195
29,227583,556031,676351,688127,227,689663,266234,179573
30,279295,435455,501759,520447,233,525823,263116,138880
