timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,0,0,0,106012
2,0,0,0,106024
3,0,0,0,106028
4,0,0,0,106048
5,0,0,0,106068
6,0,0,0,106072
7,0,0,0,106084
8,0,0,0,106092
9,0,0,0,106100
10,0,0,0,106124
11,0,0,0,106124
12,0,0,0,106128
13,0,0,0,106136
14,0,0,0,106136
15,0,0,0,106156
16,0,0,0,106172
17,0,0,0,106172
18,0,0,0,106172
19,0,0,0,106172
20,0,0,0,106204
21,0,0,0,106204
22,0,0,0,106212
23,0,0,0,106212
24,0,0,0,106212
25,0,0,0,106212
26,0,0,0,106212
27,0,0,0,106216
28,0,0,0,106216
29,0,0,0,106216
30,0,0,0,0
