timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,512844,7423524,0,622736
2,512844,7423524,0,622736
3,512844,7423524,0,622736
4,512848,7423524,0,622736
5,512848,7423524,0,622748
6,512848,7423524,0,624380
7,512848,7423524,0,624380
8,512848,7423524,0,624380
9,512848,7423524,0,624384
10,512848,7423524,0,624384
11,512848,7423524,0,625984
12,512848,7423524,0,0
13,512848,7423524,0,0
14,512848,7423524,0,0
15,512848,7423524,0,0
16,512848,7423524,0,0
17,512848,7423524,0,0
18,512848,7423524,0,0
19,512848,7423524,0,0
20,512848,7423524,0,0
21,512848,7423524,0,0
22,512848,7423524,0,0
23,512848,7423524,0,0
24,512848,7423524,0,0
25,512848,7423524,0,0
26,512848,7423524,0,0
27,512848,7423524,0,0
28,512848,7423524,0,0
29,512848,7423524,0,0
30,512848,7423524,0,0
