timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,595,167,1275,279
2,17855,6279,59314,7060
3,17968,6465,60395,7105
4,18133,6314,57980,7415
5,17721,6369,58049,7104
6,17567,6647,60579,7339
7,18055,6404,59907,7324
8,18098,6393,59860,7128
9,17800,6430,60038,7105
10,18037,6345,59255,7180
11,18003,6633,60180,7085
12,18194,6575,59299,7288
13,17992,6553,59904,7274
14,17924,6578,59858,7156
15,17708,6301,59293,7163
16,28197,3639,115098,5328
17,25436,996,63685,1656
18,15181,6,0,0
19,15182,4,0,0
20,15174,3,0,0
21,15194,1,0,0
22,15189,1,0,0
23,15212,3,0,0
24,15213,0,0,0
25,15188,1,0,0
26,15198,4,0,0
27,15195,0,0,0
28,15192,0,0,0
29,15207,5,0,0
30,15192,2,0,0
