timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,568,334,1063,132
2,21721,6199,44434,5642
3,21517,6206,45527,5825
4,21598,6181,44329,5223
5,21651,6370,46223,5699
6,21443,6643,45942,5852
7,21555,6214,46354,5688
8,21300,6488,45386,5405
9,21383,6253,45794,5757
10,21228,6424,44902,5734
11,22000,6546,45600,5619
12,21315,6494,45248,5774
13,21712,6446,45369,5923
14,21957,6600,45878,6039
15,20824,6529,45688,5827
16,20366,6587,45719,6207
17,21762,6431,45270,5873
18,21620,6719,47155,5985
19,21570,6587,45646,5864
20,21440,6726,45314,6009
21,13212,4219,0,0
22,26,0,0,0
23,26,0,0,0
24,27,0,0,0
25,26,0,0,0
26,28,0,0,0
27,26,0,0,0
28,26,0,0,0
29,27,0,0,0
30,26,0,0,0
