timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,370300,8476524,0,627616
2,370300,8476524,0,627616
3,370300,8476524,0,627616
4,370300,8476524,0,627640
5,370300,8476524,0,627640
6,370300,8476524,0,627640
7,370300,8476524,0,627640
8,370300,8476524,0,627640
9,395996,8476524,0,627652
10,396000,8476524,0,627664
11,396000,8476524,0,627664
12,392940,8476524,0,627664
13,392940,8476524,0,627676
14,392944,8476524,0,627680
15,392944,8476524,0,627744
16,392944,8476524,0,627744
17,392944,8476524,0,628200
18,392944,8476524,0,628200
19,392948,8476524,0,628976
20,392948,8476524,0,0
21,392948,8476524,0,0
22,392952,8476524,0,0
23,392952,8476524,0,0
24,392952,8476524,0,0
25,392984,8476524,0,0
26,392984,8476524,0,0
27,392984,8476524,0,0
28,392984,8476524,0,0
29,392984,8476524,0,0
30,392984,8476524,0,0
