syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,2015541,0,108411667,53,20.24
futex,89888,0,399607392,4445,74.62
write,58425,0,3713653,63,0.69
shutdown,29217,0,1562098,53,0.29
rt_sigreturn,92,0,3388,36,0.00
restart_syscall,6,0,2405475,400912,0.45
openat,5,0,390,78,0.00
