timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,109,148,204,308,63,1626,115,32
2,127,194,343,818,63,1636,140,60
3,138,212,367,708,69,2073,152,61
4,149,229,377,646,73,2641,162,64
5,147,227,375,763,69,3975,160,82
6,142,211,338,769,67,1870,153,56
7,139,209,329,591,70,4159,150,59
8,112,161,240,418,60,4013,121,55
9,109,145,200,311,60,977,114,28
10,109,147,198,285,62,647,114,26
11,109,147,200,293,58,637,114,26
12,109,146,199,283,64,962,114,27
13,109,148,208,316,62,1043,115,28
14,109,146,196,288,58,1141,114,26
15,109,146,202,308,61,935,114,28
16,109,146,200,285,63,650,114,26
17,109,147,200,282,60,977,114,27
18,109,146,199,276,60,684,114,25
19,109,146,200,297,63,662,114,26
20,109,145,199,307,62,968,114,27
21,109,146,206,290,55,620,114,26
22,109,146,198,267,61,634,114,25
23,109,146,199,280,62,1073,114,27
24,109,145,196,278,59,608,114,25
25,110,148,220,306,63,900,116,29
26,110,146,198,280,64,623,115,25
27,109,146,197,284,62,639,114,26
28,109,146,197,279,61,991,115,26
29,109,146,196,266,60,569,114,25
30,109,145,197,265,62,622,114,25
