timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,71416,4687531992,71416.0,4470.379,0.071416
2,75496,4955330952,75496.0,4725.772,0.075496
3,73962,4854709431,73962.0,4629.812,0.073962
4,61798,4056169689,61798.0,3868.265,0.061798
5,53657,3521884509,53657.0,3358.731,0.053657
6,49158,3226583646,49158.0,3077.110,0.049158
7,56076,3680660412,56076.0,3510.151,0.056076
8,51956,3410235972,51956.0,3252.254,0.051956
9,51377,3372232149,51377.0,3216.011,0.051377
10,43430,2850614910,43430.0,2718.558,0.043430
11,55258,3626969346,55258.0,3458.948,0.055258
12,48368,3174730416,48368.0,3027.659,0.048368
13,58588,3845540556,58588.0,3667.393,0.058588
14,50374,3306398238,50374.0,3153.227,0.050374
15,47579,3122942823,47579.0,2978.270,0.047579
16,6269,411478353,6269.0,392.416,0.006269
17,6212,407737044,6212.0,388.848,0.006212
18,6295,413184915,6295.0,394.044,0.006295
19,6449,423293013,6449.0,403.684,0.006449
20,6305,413841285,6305.0,394.670,0.006305
21,6275,411872175,6275.0,392.792,0.006275
22,6215,407933955,6215.0,389.036,0.006215
23,6245,409903065,6245.0,390.914,0.006245
24,6303,413710011,6303.0,394.545,0.006303
25,6252,410362524,6252.0,391.352,0.006252
26,6295,413184915,6295.0,394.044,0.006295
27,6218,408130866,6218.0,389.224,0.006218
28,6348,416663676,6348.0,397.361,0.006348
29,6298,413381826,6298.0,394.232,0.006298
30,6141,403076817,6141.0,384.404,0.006141
