timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,179,218,267,309,158,1167,187,27
2,214,300,364,457,162,864,227,48
3,188,231,281,340,164,805,197,25
4,190,226,267,302,164,354,196,20
5,187,229,269,302,162,334,195,23
6,186,230,269,320,160,358,195,23
7,184,224,262,299,159,329,192,21
8,180,203,263,315,157,900,185,21
9,181,219,263,288,159,366,188,20
10,181,217,263,300,162,355,187,20
11,186,219,266,301,162,310,192,20
12,181,217,260,290,157,340,187,19
13,184,220,267,309,157,332,191,22
14,179,211,261,290,158,454,184,20
15,171,192,244,281,156,339,176,17
16,170,194,238,265,156,284,175,16
17,183,211,258,295,164,763,188,19
18,184,223,262,306,160,735,193,23
19,184,228,269,299,158,314,193,23
20,178,210,259,283,158,307,183,18
21,181,221,263,301,160,352,189,22
22,180,219,265,290,155,326,187,22
23,177,219,260,285,155,355,184,21
24,185,227,259,288,157,333,193,21
25,186,230,272,325,161,995,195,29
26,186,228,267,296,162,318,193,22
27,184,220,258,296,161,316,191,20
28,184,224,258,284,165,324,191,20
29,186,224,268,305,161,333,194,22
30,184,227,261,303,161,327,193,23
