timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,15.0,15.0,6.5,22.5,29.0
2,10.5,195.0,205.5,116.0,412.5,528.5
3,9.5,195.5,205.0,115.5,411.5,527.0
4,8.5,198.0,206.5,118.5,407.0,525.5
5,10.0,195.0,205.0,114.0,408.5,522.5
6,8.5,201.5,210.0,122.0,414.0,536.0
7,9.5,198.5,208.0,118.0,413.5,531.5
8,10.0,198.0,208.0,116.5,417.5,534.0
9,9.5,200.0,209.5,114.0,419.0,533.0
10,11.5,196.5,208.0,115.5,415.0,530.5
11,8.0,171.0,179.0,103.5,360.0,463.5
12,0.5,3.0,3.5,0.0,0.0,0.0
13,0.0,1.5,1.5,0.0,0.0,0.0
14,0.5,3.0,3.5,0.0,0.0,0.0
15,0.0,2.0,2.0,0.0,0.0,0.0
16,1.0,2.5,3.5,0.0,0.0,0.0
17,0.0,1.0,1.0,0.0,0.0,0.0
18,1.0,1.5,2.5,0.0,0.0,0.0
19,0.5,2.0,2.5,0.0,0.0,0.0
20,2.5,0.0,2.5,0.0,0.0,0.0
21,0.5,0.0,0.5,0.0,0.0,0.0
22,3.5,0.0,3.5,0.0,0.0,0.0
23,1.0,0.5,1.5,0.0,0.0,0.0
24,2.5,0.0,2.5,0.0,0.0,0.0
25,1.0,0.0,1.0,0.0,0.0,0.0
26,0.5,0.5,1.0,0.0,0.0,0.0
27,4.5,0.5,5.0,0.0,0.0,0.0
28,1.5,0.0,1.5,0.0,0.0,0.0
29,2.0,0.0,2.0,0.0,0.0,0.0
30,0.5,1.0,1.5,0.0,0.0,0.0
