timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,171,209,252,315,88,847,172,32
2,174,222,286,357,87,979,177,39
3,170,205,245,293,86,856,170,30
4,194,277,436,876,96,1209,206,66
5,219,316,458,810,108,1705,232,72
6,241,345,481,838,109,4199,254,101
7,228,352,531,849,108,2743,247,86
8,225,324,468,814,109,3413,238,82
9,220,316,448,760,99,1367,232,68
10,207,307,431,738,99,1379,222,66
11,182,223,275,329,98,871,184,32
12,183,225,278,358,98,1070,185,36
13,184,225,282,346,95,845,185,34
14,183,223,272,330,92,827,184,32
15,183,224,286,354,92,816,184,34
16,182,224,275,339,99,961,184,34
17,184,222,270,342,96,810,184,32
18,184,223,272,332,91,771,185,31
19,184,224,279,346,96,791,185,34
20,183,223,274,353,95,1076,184,34
21,183,223,269,337,95,776,184,32
22,183,223,274,340,97,833,184,33
23,183,221,271,328,99,764,184,31
24,184,222,273,345,96,936,185,34
25,184,224,274,331,96,838,185,32
26,184,225,278,341,102,886,186,34
27,184,225,277,335,99,793,185,33
28,185,229,289,686,99,1865,187,41
29,183,222,274,334,96,989,184,34
30,183,223,273,342,97,1360,184,36
