syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,85768,0,2086656,24,0.56
accept,85745,0,391934,4,0.11
futex,43990,0,184456778,4193,49.74
restart_syscall,6,0,1027264,171210,0.28
