timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,903,1242,1815,2637,87,4279,938,257
2,894,1198,1827,2797,109,4891,929,253
3,910,1331,1766,2389,79,3709,967,272
4,989,1514,2433,3687,61,5999,1070,388
5,1071,1596,2437,3641,120,5487,1137,370
6,1062,1519,2323,3645,130,6299,1118,347
7,1178,1865,3027,4523,134,8207,1280,490
8,1107,1702,2673,3775,113,5283,1190,409
9,1121,1654,2679,3825,123,5891,1194,401
10,1183,1891,3003,4711,116,7463,1296,495
11,1150,1705,2675,3633,128,5339,1220,405
12,1168,20703,24383,27311,131,27871,3379,6426
13,21407,23375,25039,26159,20512,26383,21874,1045
14,21391,23455,25263,27695,20496,27759,21900,1151
15,21343,23263,23903,24191,20448,24239,21723,935
16,21615,23311,24239,24639,20464,24847,21838,994
17,21711,23711,25119,27103,20480,27567,22085,1133
18,21583,23455,23999,24271,20272,24287,21776,985
19,21183,23087,23871,24335,20400,24463,21569,927
20,21167,23055,23839,24143,20320,24175,21545,929
21,20751,22751,25519,27871,20224,27967,21369,1245
22,21775,24047,26863,27727,20496,27839,22276,1376
23,21311,23215,23871,24111,20208,24143,21605,961
24,21423,23375,24831,25567,20544,25711,21881,1016
25,21455,23343,24223,24991,20432,25119,21827,961
26,21599,23615,25295,27631,20464,27807,21923,1125
27,20975,22879,23647,23887,20128,23951,21366,906
28,20975,23007,25231,27631,20288,27679,21517,1190
29,21103,23439,27455,27711,20304,27775,21747,1387
30,21631,25055,27599,27727,20144,27807,22392,1693
