timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,48,61,76,110,43,1097,50,11
2,67,95,124,156,45,1024,70,20
3,71,107,142,198,45,2743,75,35
4,69,103,138,218,45,3091,74,42
5,54,95,128,164,43,3115,63,41
6,47,57,70,89,43,595,49,7
7,48,61,75,112,42,126,50,7
8,48,63,72,94,43,574,50,8
9,47,61,71,108,43,147,49,7
10,48,62,79,115,42,142,50,8
11,48,63,75,112,42,596,51,8
12,48,61,75,110,43,122,50,7
13,48,60,72,95,43,568,50,7
14,49,63,75,116,42,144,51,8
15,47,57,72,112,42,158,49,6
16,46,58,69,105,42,549,48,7
17,47,58,70,106,43,135,49,6
18,47,58,72,109,42,589,50,8
19,47,59,70,104,43,136,49,6
20,45,61,72,106,42,591,48,8
21,45,54,70,107,42,124,47,6
22,45,55,70,107,42,133,47,6
23,47,52,69,107,42,630,47,6
24,47,56,71,107,43,142,48,6
25,47,59,70,111,42,640,49,8
26,48,59,74,108,42,732,49,8
27,49,61,74,116,42,1074,51,11
28,46,58,70,106,43,125,48,6
29,48,62,75,112,43,128,50,7
30,47,57,70,107,42,591,48,7
