syscall_name,count,errors,total_time_us,avg_time_us,pct_time
futex,2234,0,4944965,2213,93.23
rt_sigreturn,21,0,8,0,0.00
readlink,18,0,0,0,0.00
restart_syscall,14,0,241247,17231,4.55
newfstatat,13,0,4,0,0.00
accept,1,0,112565,112565,2.12
