syscall_name,count,errors,total_time_us,avg_time_us,pct_time
write,134652,0,10501398,77,1.62
futex,82710,0,540173183,6530,83.45
shutdown,26935,0,1262839,46,0.20
rt_sigreturn,14,0,222,15,0.00
restart_syscall,6,0,6512808,1085468,1.01
openat,5,0,135,27,0.00
