timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,10055,15607,22063,25359,1193,27711,10703,3675
2,10039,15743,22255,33727,1108,40095,10738,3800
3,9719,16183,23359,26655,1182,31647,10556,4027
4,9975,16751,26783,33919,991,39711,10934,4527
5,10759,17231,27327,33407,1089,38975,11674,4442
6,10655,17199,27279,37631,1159,41951,11557,4438
7,10607,16103,22447,30079,1094,37183,11277,3605
8,10383,16687,25791,31327,1078,34047,11270,4202
9,10679,16295,24687,29871,1127,33791,11434,3805
10,10519,16327,24223,31327,1037,39839,11249,3940
11,10975,16463,22831,27295,1101,31279,11565,3735
12,10223,17551,26319,31167,1186,33727,11201,4698
13,10719,17215,25183,31471,1159,35295,11520,4224
14,10447,16655,26303,34079,1172,40447,11365,4272
15,10415,16687,24687,30815,1213,36927,11280,4088
16,10207,16975,26175,32079,1091,39711,11239,4335
17,10295,16911,25695,33119,1208,39487,11312,4357
18,10639,16239,25199,30319,1137,34655,11458,3899
19,10415,16511,25567,32719,1252,38271,11248,4141
20,11207,16879,25199,30815,1082,34303,11905,3941
21,11375,17311,24895,30047,1234,33343,12122,3992
22,11591,17295,23695,28287,1109,34623,12309,3676
23,10871,17631,25279,30719,1069,32831,11841,4248
24,10679,16399,23487,29743,1227,34367,11400,3821
25,10727,15903,22879,29471,1045,33791,11401,3509
26,10463,16039,22847,28399,1136,36255,11208,3583
27,10455,16783,23791,29119,1083,36895,11275,4045
28,10383,16295,25983,32175,1271,35263,11163,4149
29,11823,18095,26719,34655,1150,41855,12624,4257
30,11415,17775,26159,31567,1027,36127,12236,4238
