timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1835007,2476031,2871295,3002367,3732,3241983,1768450,591730
2,1544191,2103295,2721791,3071999,4992,3256319,1602700,404160
3,2054143,2650111,3067903,3112959,646656,3125247,2061074,422558
4,1761279,2140159,2930687,3393535,1982,3442687,1766696,395147
5,1519615,2514943,2732031,3289087,609280,3293183,1694925,503709
6,1751039,2293759,2689023,3127295,2490,3360767,1694588,540105
7,1873919,2484223,2723839,2996223,14784,3233791,1773193,605048
8,1718271,2412543,2732031,3088383,11592,3405823,1634768,622380
9,1889279,2514943,3297279,3573759,793088,3579903,1926793,459890
10,1523711,2387967,2815999,3192831,1983,3407871,1547920,592935
11,1955839,2668543,3123199,3430399,35360,3620863,1786268,709919
12,1930239,2697215,3041279,3393535,1883,3858431,1858179,696150
13,1852415,2850815,3293183,3532799,1960,3737599,1864007,734229
14,1718271,2326527,2920447,3327999,32304,4349951,1684603,556355
15,1897471,2600959,3256319,3977215,1878,3981311,1766452,675740
16,2119679,2623487,2963455,3174399,10672,3217407,1954600,606947
17,1817599,2656255,3180543,3352575,5724,3362815,1753123,685741
18,1826815,2320383,3119103,3637247,228992,3643391,1673994,629846
19,1758207,2574335,3074047,3366911,3920,3756031,1674368,714670
20,1858559,2678783,3055615,3252223,19536,3450879,1815213,711574
21,1862655,2596863,3110911,3289087,10664,3569663,1753192,708784
22,1608703,2498559,3158015,3280895,11432,3715071,1647534,625650
23,1739775,2514943,3076095,3164159,7584,3241983,1602718,757165
24,1523711,2713599,3180543,3342335,7076,3352575,1627787,771435
25,2084863,2799615,3198975,3321855,400384,3385343,2007942,680094
26,1764351,2658303,3031039,3362815,280320,3762175,1791371,614073
27,1623039,2408447,3074047,3096575,2506,3143679,1681663,584863
28,1719295,2498559,2945023,3035135,5288,3127295,1699485,613650
29,1510399,2408447,2713599,3395583,12640,3401727,1511545,567847
30,1677311,2242559,2715647,3045375,4068,3139583,1603303,516208
