timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,512432,7290404,0,616828
2,512432,7290404,0,614648
3,512432,7290404,0,614648
4,512432,7290404,0,614712
5,512432,7290404,0,614712
6,512432,7290404,0,614716
7,512432,7290404,0,614716
8,512432,7290404,0,614716
9,512432,7290404,0,614716
10,512432,7290404,0,614776
11,512432,7290404,0,614776
12,512432,7290404,0,614808
13,512432,7290404,0,614808
14,512432,7290404,0,614808
15,512432,7290404,0,614808
16,512432,7290404,0,614808
17,512432,7290404,0,614808
18,512432,7290404,0,614808
19,512432,7290404,0,614808
20,512464,7290404,0,614808
21,512464,7290404,0,614808
22,512464,7290404,0,615232
23,512464,7290404,0,615232
24,512464,7290404,0,615264
25,512464,7290404,0,615264
26,512464,7290404,0,615264
27,512464,7290404,0,616156
28,512464,7290404,0,0
29,512464,7290404,0,0
30,512464,7290404,0,0
