timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,361240,8476524,0,627204
2,361240,8476524,0,627204
3,361252,8476524,0,627204
4,361252,8476524,0,627204
5,361256,8476524,0,627208
6,361260,8476524,0,627208
7,361260,8476524,0,627208
8,361264,8476524,0,627208
9,361268,8476524,0,627208
10,361272,8476524,0,627216
11,361272,8476524,0,627216
12,361272,8476524,0,627220
13,361276,8476524,0,627220
14,361276,8476524,0,627220
15,361284,8476524,0,627228
16,361284,8476524,0,627228
17,361288,8476524,0,627472
18,361288,8476524,0,627472
19,361288,8476524,0,627476
20,361304,8476524,0,627476
21,361304,8476524,0,627476
22,361556,8476524,0,629004
23,361556,8476524,0,0
24,361556,8476524,0,0
25,361556,8476524,0,0
26,361556,8476524,0,0
27,361556,8476524,0,0
28,361556,8476524,0,0
29,361556,8476524,0,0
30,361556,8476524,0,0
