timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,571,688,888,2283,99,1058815,1109,23168
2,565,681,1037,1887,112,1056767,1085,22806
3,610,768,2483,3983,111,1064959,1217,23552
4,666,921,1371,202239,154,1064959,1417,26081
5,725,974,1426,202751,110,1064959,1459,26156
6,780,1078,1485,3395,191,1065983,1543,27017
7,759,1163,1693,203007,135,1060863,1605,27550
8,762,1020,1295,1878,124,1061887,1462,26168
9,729,975,1278,3083,213,1061887,1421,25932
10,621,818,1253,3339,186,1065983,1105,20953
11,599,730,898,1262,101,1062911,1161,23196
12,593,736,922,1378,116,1065983,1114,22208
13,598,735,895,1318,142,1064959,1135,23009
14,592,738,889,1254,185,1062911,1147,23685
15,599,733,890,1353,122,1064959,1178,23696
16,599,732,890,1279,122,1064959,1136,23202
17,593,733,920,1330,160,1053695,1103,22201
18,592,732,899,1269,116,1060863,1056,21329
19,592,734,888,1504,192,2042879,1161,23632
20,591,732,894,1381,141,1058815,1143,23148
21,591,731,900,1457,136,1062911,1100,21883
22,597,735,914,1416,139,1063935,1116,21729
23,595,736,923,1521,174,1063935,1119,22367
24,591,741,903,1363,140,1063935,1033,20754
25,599,736,902,1404,112,1065983,1136,23322
26,598,733,901,1434,150,1062911,1152,23234
27,598,732,880,1334,173,1062911,1121,22525
28,594,731,906,1399,124,1063935,1147,22783
29,593,730,903,1317,130,1064959,1134,22811
30,590,730,892,1300,106,1063935,1070,21350
