timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,105064,11410860,0,106600
2,105072,11410860,0,106616
3,105072,11410860,0,106640
4,105072,11410860,0,106648
5,105072,11410860,0,106648
6,105072,11410860,0,106656
7,105080,11410860,0,106676
8,105104,11410860,0,106688
9,105108,11410860,0,106688
10,105116,11410860,0,106692
11,105116,11410860,0,106700
12,105116,11410860,0,106716
13,105116,11410860,0,106716
14,105156,11410860,0,106720
15,105156,11410860,0,106724
16,105156,11410860,0,106772
17,105156,11410860,0,106772
18,105156,11410860,0,106772
19,105156,11410860,0,106780
20,105164,11410860,0,106784
21,105164,11410860,0,106784
22,105164,11410860,0,106784
23,105164,11410860,0,106792
24,105164,11410860,0,106812
25,105164,11410860,0,106816
26,105164,11410860,0,106816
27,105232,11410860,0,0
28,105232,11410860,0,0
29,105232,11410860,0,0
30,105232,11410860,0,0
