timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,93,126,177,279,49,948,98,26
2,105,161,278,653,50,1417,116,47
3,96,137,211,348,48,728,103,30
4,93,126,172,253,52,1021,98,24
5,93,125,172,242,52,581,97,22
6,94,127,173,250,52,977,98,24
7,93,126,173,268,51,567,98,23
8,93,126,174,266,50,1000,98,26
9,93,125,173,250,52,587,98,23
10,94,126,171,236,52,574,98,22
11,94,126,173,254,54,900,98,24
12,94,128,176,258,50,909,99,24
13,93,125,171,239,50,1015,98,23
14,94,126,172,251,52,573,98,23
15,95,129,178,270,53,884,100,25
16,95,127,173,244,55,564,99,22
17,95,129,174,254,51,596,100,23
18,95,128,173,245,51,905,100,24
19,95,128,173,238,53,563,100,22
20,95,128,171,241,52,1118,100,24
21,95,127,170,238,52,576,99,22
22,95,128,172,242,51,898,100,24
23,96,128,174,247,52,574,100,23
24,97,134,173,237,52,568,102,23
25,96,128,172,263,51,962,100,24
26,96,129,172,237,54,612,100,23
27,96,128,172,244,51,1031,100,25
28,96,129,171,226,54,603,100,22
29,96,128,170,247,53,1657,100,27
30,96,130,173,231,50,988,101,23
