timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,379647,437247,442111,442879,47,442879,380284,56295
2,419839,476415,503551,507903,47,508159,411152,84368
3,312063,364031,385791,386815,44,386815,313511,51632
4,299775,314367,318207,318463,43,318719,298600,35398
5,293119,320767,326143,326655,45,326655,295444,27926
6,292607,295423,296191,296191,43,296447,284295,30789
7,293119,319487,326911,327167,46,327423,293916,27092
8,633343,633343,633343,633343,632832,633343,633088,0
9,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
