timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.5,0.5,0.0,0.0,0.0
2,3.5,18.5,22.0,4.0,9.0,13.0
3,5.0,17.5,22.5,5.0,7.5,12.5
4,5.0,17.5,22.5,3.5,9.0,12.5
5,4.5,18.0,22.5,4.0,9.0,13.0
6,5.0,17.5,22.5,4.5,8.0,12.5
7,4.5,17.5,22.0,4.0,8.5,12.5
8,6.0,17.5,23.5,4.5,8.5,13.0
9,4.0,18.5,22.5,4.5,8.0,12.5
10,4.0,18.5,22.5,4.5,8.5,13.0
11,3.5,18.5,22.0,4.5,8.0,12.5
12,4.5,18.0,22.5,4.0,8.5,12.5
13,4.0,18.5,22.5,4.0,9.0,13.0
14,4.0,18.0,22.0,4.0,8.5,12.5
15,3.5,19.0,22.5,4.0,8.5,12.5
16,4.0,18.5,22.5,4.0,8.5,12.5
17,3.5,18.5,22.0,4.0,9.5,13.5
18,4.0,18.5,22.5,4.0,8.5,12.5
19,2.5,19.5,22.0,5.0,8.0,13.0
20,4.0,18.5,22.5,4.5,8.5,13.0
21,4.0,18.5,22.5,3.5,9.5,13.0
22,3.0,19.0,22.0,4.5,8.5,13.0
23,3.5,18.5,22.0,4.5,8.5,13.0
24,3.0,17.0,20.0,5.0,7.0,12.0
25,0.0,0.0,0.0,-332.0,-579.0,-911.0
26,0.0,0.5,0.5,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
