timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,9608,9919454661,9608.0,9459.929,0.009608
2,10724,11064612129,10724.0,10552.036,0.010724
3,9984,10285443632,9984.0,9808.963,0.009984
4,9599,9904773155,9599.0,9445.928,0.009599
5,9128,9421332136,9128.0,8984.882,0.009128
6,9028,9345827248,9028.0,8912.875,0.009028
7,9209,9512567209,9209.0,9071.891,0.009209
8,9173,9499983061,9173.0,9059.890,0.009173
9,8998,9290247261,8998.0,8859.870,0.008998
10,9213,9520956641,9213.0,9079.892,0.009213
11,9103,9384628371,9103.0,8949.879,0.009103
12,9354,9594364171,9354.0,9149.899,0.009354
13,9089,9412942704,9089.0,8976.882,0.009089
14,8901,9182233324,8901.0,8756.860,0.008901
15,9310,9576536628,9310.0,9132.897,0.009310
16,9203,9506275135,9203.0,9065.890,0.009203
17,9273,9561855122,9273.0,9118.896,0.009273
18,9331,9634213973,9331.0,9187.902,0.009331
19,9198,9497885703,9198.0,9057.890,0.009198
20,8644,8968302808,8644.0,8552.840,0.008644
21,8386,8676770046,8386.0,8274.813,0.008386
22,8770,9075268066,8770.0,8654.850,0.008770
23,8823,9123507300,8823.0,8700.855,0.008823
24,8986,9297588014,8986.0,8866.871,0.008986
25,9212,9534589468,9212.0,9092.893,0.009212
26,9146,9441257037,9146.0,9003.884,0.009146
27,9159,9450695148,9159.0,9012.885,0.009159
28,9044,9366800828,9044.0,8932.877,0.009044
29,8265,8582388936,8265.0,8184.804,0.008265
30,8307,8601265158,8307.0,8202.806,0.008307
