timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1066,8943,1485823,2105343,111,2723839,78165,309837
2,1208,6263,2055167,2101247,137,6254591,88722,351808
3,2133,9351,1481727,2096127,159,4354047,89417,324905
4,2979,20479,2044927,2246655,131,2912255,113168,360081
5,9239,59231,2072575,2234367,197,2525183,123655,368424
6,2663,11303,2073599,2258943,195,5423103,109610,378822
7,13207,28527,2084863,2496511,194,2732031,131346,385753
8,6139,13775,2077695,2289663,187,5419007,111650,386765
9,3831,14327,2074623,2482175,201,4395007,112729,385403
10,7151,16879,2072575,2103295,216,2910207,124950,393346
11,9719,20927,2074623,2273279,149,3729407,105064,348223
12,1574,6511,2045951,2099199,136,5378047,90098,332369
13,1977,6731,2045951,2094079,139,2859007,90072,332397
14,2739,9343,1261567,2101247,116,2908159,87529,312100
15,3103,8279,1261567,2244607,239,2508799,89109,316585
16,2279,8647,2065407,2101247,161,3758079,98735,350508
17,4351,11975,1467391,2289663,192,2914303,90296,323054
18,1549,7407,1418239,2097151,113,2508799,90094,322138
19,1952,8863,1438719,2099199,146,2504703,89367,320710
20,4227,12231,1229823,2097151,125,2498559,84640,307067
21,2032,9759,2081791,2283519,129,2746367,106708,370425
22,1117,6819,1429503,2096127,154,3751935,83991,313231
23,2591,9687,1274879,2103295,142,3747839,88158,320008
24,2907,11359,2040831,2095103,145,4517887,93722,334457
25,4683,12567,1076223,2094079,199,4395007,88516,306221
26,2051,7939,1253375,2093055,121,2914303,98697,327579
27,1117,6115,1269759,2094079,204,2500607,83045,312465
28,4239,9623,2054143,2099199,110,2914303,94927,342197
29,2653,8399,1448959,2101247,216,2912255,92351,324956
30,2315,7463,2041855,2101247,236,2699263,97392,345356
