timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,180.0,430.8,610.8,4.2,0.4,4.6
2,180.8,436.2,616.9,4.3,0.4,4.6
3,181.5,441.9,623.4,4.3,0.4,4.6
4,182.3,447.4,629.6,4.3,0.4,4.6
5,183.1,452.9,636.1,4.3,0.4,4.6
6,183.9,458.6,642.5,4.3,0.4,4.6
7,186.5,464.3,650.8,4.3,0.4,4.7
8,187.3,469.7,656.9,4.3,0.4,4.7
9,188.1,475.2,663.3,4.3,0.4,4.7
10,188.8,480.6,669.3,4.3,0.4,4.7
11,189.4,486.1,675.5,4.3,0.4,4.7
12,190.1,491.6,681.7,4.4,0.4,4.8
13,190.8,497.0,687.8,4.4,0.4,4.8
14,195.5,502.7,698.2,4.4,0.4,4.8
15,196.3,508.0,704.3,4.4,0.4,4.8
16,197.0,513.6,710.6,4.4,0.4,4.8
17,197.8,519.2,716.9,4.4,0.4,4.8
18,198.4,524.7,723.1,4.4,0.4,4.8
19,199.2,530.2,729.4,4.5,0.4,4.9
20,199.9,535.8,735.7,4.5,0.4,4.9
21,200.7,541.4,742.1,4.5,0.4,4.9
22,200.9,542.9,743.8,0.0,0.0,0.0
23,200.9,543.2,744.1,0.0,0.0,0.0
24,201.0,543.4,744.4,0.0,0.0,0.0
25,201.0,543.6,744.6,0.0,0.0,0.0
26,201.0,543.7,744.7,0.0,0.0,0.0
27,201.0,543.7,744.7,0.0,0.0,0.0
28,201.0,543.8,744.8,0.0,0.0,0.0
29,201.1,543.9,745.0,0.0,0.0,0.0
30,201.1,544.0,745.1,0.0,0.0,0.0
