timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,100664,11207060,0,104080
2,100676,11207060,0,104092
3,100676,11207060,0,104108
4,100680,11207060,0,104116
5,100680,11207060,0,104116
6,100684,11207060,0,104132
7,100684,11207060,0,104152
8,100716,11207060,0,104156
9,100716,11207060,0,104156
10,100724,11207060,0,104164
11,100724,11207060,0,104168
12,100724,11207060,0,104192
13,100724,11207060,0,104196
14,100752,11207060,0,104196
15,100760,11207060,0,104200
16,100760,11207060,0,104236
17,100760,11207060,0,104244
18,100760,11207060,0,104260
19,100760,11207060,0,104260
20,0,0,0,104260
21,0,0,0,104260
22,0,0,0,104260
23,0,0,0,104260
24,0,0,0,104260
25,0,0,0,104264
26,0,0,0,104276
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
