timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,109332,11410860,0,111828
2,109332,11410860,0,111836
3,109332,11410860,0,111880
4,109332,11410860,0,111888
5,109332,11410860,0,111928
6,109332,11410860,0,111936
7,109344,11410860,0,111940
8,0,0,0,111940
9,0,0,0,111940
10,0,0,0,112196
11,0,0,0,112204
12,0,0,0,112216
13,0,0,0,112220
14,0,0,0,112220
15,0,0,0,112240
16,0,0,0,112308
17,0,0,0,112312
18,0,0,0,112312
19,0,0,0,112312
20,0,0,0,112312
21,0,0,0,112312
22,0,0,0,112332
23,0,0,0,112336
24,0,0,0,112336
25,0,0,0,112336
26,0,0,0,112344
27,0,0,0,112344
28,0,0,0,112364
29,0,0,0,0
30,0,0,0,0
