syscall_name,count,errors,total_time_us,avg_time_us,pct_time
accept,102980,0,534634,5,0.11
shutdown,93620,0,2204581,23,0.47
futex,45915,0,266860008,5812,56.45
restart_syscall,6,0,1244996,207499,0.26
