timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,195.9,312.9,508.8,4.3,0.3,4.6
2,196.9,317.1,514.0,4.3,0.3,4.6
3,197.6,321.6,519.2,4.3,0.3,4.6
4,198.5,326.0,524.5,4.3,0.3,4.6
5,199.4,330.3,529.7,4.3,0.3,4.6
6,200.3,334.8,535.0,4.3,0.3,4.6
7,201.1,339.3,540.3,4.3,0.3,4.6
8,201.9,343.7,545.6,4.3,0.3,4.6
9,202.8,348.1,550.9,4.4,0.3,4.7
10,203.6,352.4,556.1,4.4,0.3,4.7
11,204.4,357.0,561.4,4.4,0.3,4.7
12,205.3,361.4,566.6,4.4,0.3,4.7
13,206.0,366.0,572.0,4.4,0.3,4.8
14,206.9,370.4,577.3,4.4,0.3,4.8
15,207.7,374.9,582.6,4.4,0.4,4.8
16,208.6,379.3,587.9,4.4,0.4,4.8
17,209.5,383.8,593.3,4.4,0.4,4.8
18,210.4,388.1,598.5,4.4,0.4,4.8
19,211.3,392.5,603.8,4.5,0.4,4.9
20,212.1,396.6,608.6,4.5,0.4,4.9
21,212.8,399.6,612.4,0.0,0.0,0.0
22,212.9,399.9,612.8,0.0,0.0,0.0
23,212.9,400.1,613.0,0.0,0.0,0.0
24,212.9,400.1,613.1,0.0,0.0,0.0
25,212.9,400.1,613.1,0.0,0.0,0.0
26,212.9,400.3,613.3,0.0,0.0,0.0
27,212.9,400.3,613.3,0.0,0.0,0.0
28,212.9,400.3,613.3,0.0,0.0,0.0
29,212.9,400.3,613.3,0.0,0.0,0.0
30,212.9,400.3,613.3,0.0,0.0,0.0
