timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,56,68,96,140,49,659,59,11
2,75,107,141,173,52,552,79,20
3,81,120,159,206,53,3155,86,41
4,80,118,158,261,52,3075,86,49
5,65,106,142,186,50,3027,74,45
6,55,66,84,135,49,538,57,8
7,56,65,82,133,49,147,57,7
8,56,66,83,140,50,203,58,7
9,55,65,93,141,49,591,57,10
10,56,66,81,135,49,163,57,7
11,57,67,83,135,49,545,59,8
12,57,67,89,137,49,162,58,8
13,55,64,86,138,48,519,57,8
14,56,65,83,137,49,151,58,7
15,55,64,81,135,49,534,57,8
16,56,66,86,140,49,796,57,10
17,55,65,84,141,49,517,57,8
18,56,65,84,135,49,2185,57,20
19,56,65,83,137,48,523,58,8
20,55,65,83,134,49,146,57,7
21,56,66,89,140,49,530,58,9
22,55,64,80,130,49,148,56,6
23,56,67,83,138,49,155,58,7
24,56,65,81,132,48,522,57,7
25,54,63,83,140,48,366,56,8
26,55,66,81,133,49,550,57,8
27,56,67,81,131,49,157,58,7
28,58,67,81,131,48,533,59,7
29,56,65,81,134,49,538,57,8
30,56,67,91,144,49,746,58,11
